,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
16640,16643,2014-03-27,32,18.0,1.0,9.0,1.0,1974.0,1.0,6.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,8.859644913,0.20353569800000001,0.766051701,9.401773089,1.499224897,1.0364567279999999,0.951635914,4600000
20111,20114,2014-06-25,44,29.0,2.0,9.0,1.0,1970.0,2.0,6.0,2.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,13.931062900000002,0.835217918,1.7380478419999998,14.04431922,0.546626421,0.546626421,2.238470915,6700000
20125,20128,2014-06-25,30,17.0,1.0,5.0,1.0,1966.0,2.0,5.0,2.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,10.97313401,1.892748518,0.905009635,11.70902807,1.322057319,1.322057319,0.308969221,5500000
20737,20740,2014-07-10,89,59.0,4.0,8.0,2.0,1955.0,3.0,10.0,3.0,Horoshevskoe,8568431.188,56535,3,0,10,no,no,80791,9054,34328,13153,7.5481526070000005,1.7811298219999998,0.310204813,6.772986241,0.48404910700000003,0.48404910700000003,2.704965006,17500000
16898,16901,2014-04-02,31,18.0,2.0,5.0,2.0,1964.0,1.0,5.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,8.032316685,2.520148781,0.232637815,6.02577875,1.181394019,1.181394019,1.222141768,5600000
18647,18650,2014-05-20,64,40.0,3.0,14.0,1.0,1986.0,3.0,7.0,3.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,15.42232437,2.3972896269999997,3.472256228,17.13529137,1.211178967,1.431170715,1.12707501,3000000
14378,14381,2014-01-30,44,17.0,16.0,22.0,1.0,2004.0,1.0,10.0,4.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,11.25518899,0.6880528920000001,4.857698774,12.29421513,2.437583975,1.831830848,0.7428327090000001,9500000
10682,10685,2013-09-24,46,29.0,9.0,9.0,2.0,1968.0,2.0,6.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,11.49024978,0.294945776,0.91763137,9.47328308,3.0967305880000002,3.7867200860000003,0.901824614,6900000
25548,25551,2014-12-01,45,28.0,7.0,12.0,5.0,1967.0,2.0,5.0,3.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,12.61353558,1.128082529,0.680782942,12.69409948,0.900920451,0.48970151100000003,1.690107363,7600000
26566,26569,2014-12-16,38,38.0,11.0,17.0,6.0,2016.0,1.0,1.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,21.90579236,2.808076717,1.727223335,25.69946149,1.722233308,1.722233308,9.036942213,4564326
15337,15340,2014-02-24,59,35.0,3.0,5.0,2.0,1958.0,2.0,8.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.0874598529999995,0.200875047,0.243186125,6.229624077,1.286441129,1.205713001,1.1184862709999999,8000000
20499,20502,2014-07-01,43,42.0,16.0,17.0,1.0,2008.0,1.0,8.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,27.35079845,1.102982705,1.656317339,29.42994372,13.12064405,7.920080672999999,8.277020348999999,1000000
19720,19723,2014-06-17,38,18.0,3.0,17.0,1.0,2013.0,1.0,7.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.86948304,3.378018364,2.9587433360000004,25.39048971,0.503321751,0.503321751,3.554404181,5184000
29538,29541,2015-05-05,41,27.0,1.0,8.0,2.0,1963.0,2.0,5.0,2.0,Sokol,3496889.653,57107,0,0,3,no,no,57995,6807,36496,13804,8.476292395,1.109147013,0.146868269,6.9575188279999995,0.568845086,0.5194681210000001,2.9820592999999995,8600000
19863,19866,2014-06-20,50,17.0,5.0,14.0,4.0,2010.0,1.0,10.0,3.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,8.693338667,1.457839589,0.649212963,9.389219075,1.771073132,1.661595249,2.103294331,8700000
24622,24625,2014-11-12,74,74.0,16.0,24.0,1.0,2014.0,3.0,1.0,1.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,8.451558526,0.895480157,0.693702557,8.42260813,0.008501077,0.008501077,1.628019962,14761521
23331,23334,2014-10-07,59,42.0,4.0,5.0,1.0,1964.0,3.0,5.0,2.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,12.65607801,1.89676519,0.9648804959999999,12.40022113,0.6036973760000001,0.6036973760000001,0.590280445,7800000
18218,18221,2014-05-07,60,33.0,9.0,17.0,1.0,1984.0,2.0,10.0,3.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,11.56172296,1.8763847280000001,0.694604062,9.660112842,1.427704716,1.032597692,1.017636321,10700000
19194,19197,2014-05-31,38,19.0,12.0,16.0,5.0,1983.0,1.0,9.0,3.0,Donskoe,5686537.395,48439,0,0,3,no,no,91100,7033,28737,12669,5.951984414,0.46686963600000003,0.164549631,5.111691361,2.550749795,1.130502074,0.178940035,1000000
17081,17084,2014-04-07,58,43.0,3.0,5.0,1.0,1961.0,3.0,5.0,2.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,11.45699397,0.105663898,1.892503441,12.54082089,2.27812038,1.31471706,0.576192614,7400000
13995,13998,2014-01-22,59,43.0,4.0,9.0,1.0,1971.0,3.0,5.0,3.0,Beskudnikovskoe,3292112.223,73148,1,0,2,no,no,41504,9308,44449,19391,11.61326164,0.22209934,0.426072451,8.53964458,0.9718886040000001,0.410992001,0.904659405,8300000
15825,15828,2014-03-07,40,17.0,6.0,10.0,1.0,1999.0,1.0,7.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.06464299,2.422024684,0.155871735,24.66967205,1.0695597959999998,0.751945544,5.139111807,5600000
25097,25100,2014-11-21,41,23.0,1.0,14.0,1.0,1973.0,2.0,6.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.48784153,0.451351231,2.0102678259999998,12.91384363,2.947576241,2.6919003060000004,2.37256096,1000000
18425,18428,2014-05-14,45,30.0,5.0,5.0,1.0,1961.0,2.0,5.0,2.0,Prospekt Vernadskogo,4695913.353999999,61039,1,1,2,no,no,118843,7029,41554,12456,10.57162485,0.9195578059999999,3.259479255,11.31154314,0.37496393299999997,0.37496393299999997,1.257891767,8025000
18396,18399,2014-05-14,59,42.0,1.0,9.0,1.0,1971.0,3.0,6.0,3.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,12.82517166,0.910452178,0.46484375200000005,15.34894778,2.321615625,2.321615625,1.985701535,7230000
25575,25578,2014-12-01,58,36.0,6.0,9.0,2.0,1960.0,2.0,9.0,2.0,Gagarinskoe,5540725.595,76670,0,0,4,no,no,106445,7850,46884,21936,7.854535099,0.179027397,2.449141049,8.563057018,1.606251822,1.216063057,1.35815817,14500000
16868,16871,2014-04-02,37,19.0,5.0,16.0,1.0,1982.0,1.0,7.0,3.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,15.89679412,0.67660766,0.174434647,14.683182999999998,2.351147847,2.067399166,0.591594738,5700000
29098,29101,2015-04-13,44,29.0,4.0,5.0,2.0,1962.0,2.0,5.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.25647957,3.088678051,1.117524701,12.53673515,0.8386877620000001,0.8386877620000001,1.258689935,6800000
13032,13035,2013-12-12,43,24.0,5.0,5.0,2.0,1960.0,2.0,5.0,2.0,Butyrskoe,5027634.0030000005,68630,1,0,5,no,no,155572,9507,43045,16078,6.34575822,0.572742467,0.174746528,4.257233648,1.192164496,1.18924454,3.685770817,6900000
22343,22346,2014-09-09,41,20.0,5.0,12.0,1.0,1985.0,1.0,8.0,4.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,10.89600947,0.948847007,5.127241402,12.38287963,2.0352773490000002,2.2679756319999997,1.17410301,8400000
29061,29064,2015-04-11,53,26.0,5.0,17.0,1.0,2011.0,1.0,10.0,3.0,Severnoe Butovo,8889466.752,90114,2,0,8,no,no,78616,10562,65270,14282,19.99749096,0.8040374859999999,1.171741924,20.34337274,1.085929601,0.591243445,2.259770201,500000
22167,22170,2014-09-03,42,38.0,3.0,17.0,1.0,2014.0,1.0,0.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.20669035,1.331231745,1.141170803,15.97189131,0.617664322,0.617664322,4.976837202,5463466
25558,25561,2014-12-01,47,46.0,8.0,9.0,6.0,2015.0,2.0,1.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,27.76988468,4.573845863,6.04007171,37.24630834,13.05098244,12.02701276,13.25240998,3837492
26071,26074,2014-12-09,47,30.0,10.0,12.0,1.0,1978.0,2.0,6.0,2.0,Babushkinskoe,4934147.223999999,86206,1,0,3,no,no,55125,9734,52560,23912,13.6481214,2.290445718,1.763019984,10.10594941,0.597431591,0.597431591,1.664850081,1000000
10923,10926,2013-10-02,32,18.0,5.0,9.0,1.0,1979.0,1.0,5.0,3.0,Juzhnoe Medvedkovo,3879802.193,81980,0,0,3,no,no,27992,10412,52793,18775,13.11130037,2.7758558819999997,1.01526598,10.72536769,1.770571527,1.748001503,3.080064085,5200000
12026,12029,2013-11-11,74,45.0,7.0,17.0,1.0,1988.0,3.0,10.0,2.0,Moskvorech'e-Saburovo,10046857.44,76156,3,1,3,no,yes,130229,7296,52450,16410,12.08644157,2.3796350680000002,1.7307561040000001,11.68910892,1.4123255959999998,0.969501275,0.155385479,1300000
23212,23215,2014-10-02,100,95.0,8.0,25.0,1.0,2016.0,4.0,10.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.20669035,1.331231745,1.141170803,15.97189131,0.617664322,0.617664322,4.976837202,14534062
13877,13880,2014-01-18,31,20.0,3.0,10.0,1.0,2010.0,1.0,5.0,2.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,10.625573900000001,2.093172457,1.6100865080000002,10.02598401,1.8325878519999999,1.826925229,0.686973765,5600000
9521,9524,2013-07-30,73,52.0,1.0,5.0,2.0,1959.0,3.0,8.0,3.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,9.16611314,1.908480149,1.1159553979999999,8.642018476,1.018733536,0.7581753000000001,1.764257564,2000000
28440,28443,2015-03-18,38,19.0,5.0,10.0,1.0,1996.0,1.0,8.0,2.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,14.30852215,0.539002828,1.4899864280000001,19.61410424,1.9079832719999998,1.982477645,3.532092435,5800000
13711,13714,2014-01-14,67,47.0,5.0,8.0,2.0,1956.0,3.0,7.0,2.0,Dorogomilovo,7798452.185,67710,1,0,4,no,no,21040,5739,43413,18558,5.81489856,0.281343361,0.16671888,3.733077124,1.134643545,0.831167755,1.502728564,16000000
30243,30246,2015-06-11,42,28.0,5.0,9.0,2.0,1966.0,2.0,5.0,2.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,10.81317218,2.7320752689999996,0.246327123,9.372984582,0.51316061,0.51316061,0.955392694,8100000
9725,9728,2013-08-08,45,28.0,4.0,9.0,2.0,1971.0,2.0,5.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,9.179387977000001,1.10999099,0.48116007899999996,9.533000414,1.630452222,1.438415553,0.304274196,6500000
11424,11427,2013-10-22,38,20.0,7.0,14.0,1.0,1992.0,1.0,8.0,2.0,Severnoe Butovo,8889466.752,90114,2,0,8,no,no,78616,10562,65270,14282,19.26455931,0.213671004,1.679820528,19.43930952,1.01963079,0.979940815,2.02202106,5800000
27956,27959,2015-02-18,52,34.0,6.0,9.0,1.0,1971.0,3.0,5.0,2.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,14.57192882,2.8257424980000003,0.420592577,14.51730562,0.9801303859999999,0.9801303859999999,0.606158701,7500000
22858,22861,2014-09-24,52,34.0,1.0,5.0,2.0,1960.0,3.0,5.0,2.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,9.277350067,0.677194165,0.8422914770000001,10.31213783,0.185035495,0.185035495,1.213627115,2000000
14024,14027,2014-01-23,74,45.0,2.0,17.0,1.0,1989.0,3.0,10.0,3.0,Juzhnoportovoe,4579593.033,71715,4,0,7,no,no,101708,9458,44334,17923,6.654928155,1.363929089,0.830409207,7.474495452999999,1.291809671,0.761914586,2.547757933,10850000
22476,22479,2014-09-12,38,37.0,3.0,18.0,1.0,2016.0,1.0,1.0,2.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,8.998980625,3.448736972,1.656740927,10.6772435,2.081994731,2.069710507,2.394295006,6272027
21937,21940,2014-08-27,53,30.0,9.0,12.0,1.0,1982.0,2.0,8.0,2.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.62578421,0.38406115799999996,0.773306633,15.57172712,3.166432993,2.329939853,2.9232379930000003,1100000
15693,15696,2014-03-04,72,42.0,13.0,14.0,2.0,1999.0,3.0,10.0,3.0,Kapotnja,8097031.584,31167,0,0,0,yes,no,219609,3687,20975,6505,16.51532436,0.9742568229999999,1.248296255,23.84749359,6.687821275,6.51221288,3.4584934360000004,7700000
16138,16141,2014-03-18,64,60.0,16.0,17.0,1.0,2014.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,6592000
21241,21244,2014-08-02,39,18.0,10.0,21.0,1.0,1994.0,1.0,8.0,3.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,15.06990548,1.224210375,1.247224066,13.86369861,0.983281462,0.983281462,2.3989782969999998,7700000
19319,19322,2014-06-04,34,17.0,5.0,5.0,1.0,1955.0,1.0,7.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,8.25577665,0.739106012,0.637757859,8.993074768,1.138039772,1.138039772,0.17159893,5600000
11487,11490,2013-10-23,41,20.0,4.0,14.0,1.0,1985.0,1.0,8.0,2.0,Lefortovo,8993640.418,89971,5,1,7,no,no,142243,10778,58895,20298,5.2059332739999995,0.611062895,1.148236091,3.911785868,0.45324531,0.45324531,1.188096546,6800000
27855,27858,2015-02-11,39,20.0,10.0,22.0,1.0,1987.0,1.0,10.0,3.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,16.45492602,1.813391718,4.714437006,18.52977993,0.926913613,0.7748687209999999,1.7072037119999999,8350000
21924,21927,2014-08-27,37,19.0,12.0,17.0,1.0,2000.0,1.0,7.0,3.0,Lefortovo,8993640.418,89971,5,1,7,no,no,142243,10778,58895,20298,5.731328845,0.137385313,0.27703115100000003,4.7535102380000005,0.240409845,0.240409845,0.9937166470000001,8950000
11376,11379,2013-10-21,52,33.0,6.0,9.0,1.0,1974.0,3.0,6.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.73213413,4.115560992,0.888469471,12.94897264,1.492867274,1.3291668140000001,0.529980068,7300000
18527,18530,2014-05-16,43,40.0,18.0,20.0,1.0,2014.0,1.0,1.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.7528432,1.74485586,1.6632749690000002,16.40081357,0.031808467,0.031808467,5.509276754,8103000
10644,10647,2013-09-21,37,23.0,3.0,12.0,5.0,1969.0,2.0,6.0,3.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,7.531809117000001,0.6322797960000001,0.30169498,6.716289634,0.6714204140000001,0.378639025,1.950460915,7000000
10180,10183,2013-08-30,45,28.0,7.0,9.0,1.0,1969.0,2.0,6.0,3.0,Vostochnoe Izmajlovo,3799999.352,76308,4,0,1,no,no,118945,10530,48790,16988,12.46659573,2.132633302,0.815558965,10.73459726,0.270045281,0.270045281,1.6408602280000002,1000000
14708,14711,2014-02-07,33,17.0,8.0,12.0,1.0,1967.0,1.0,9.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.053014134,2.2662431919999997,0.686008287,5.238138127,1.270677445,1.172540179,1.043018409,3000000
17468,17471,2014-04-16,76,45.0,9.0,17.0,1.0,1987.0,3.0,10.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,15.27122106,1.512396644,1.3502968869999998,19.16613753,0.621831177,0.621831177,3.9162652639999997,10300000
26753,26756,2014-12-18,50,34.0,9.0,9.0,1.0,1968.0,3.0,6.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,15.56360272,1.7691833730000002,1.251653353,14.98887426,0.371192608,0.371192608,2.662304486,9400000
23216,23219,2014-10-02,43,29.0,5.0,5.0,2.0,1962.0,2.0,44.0,2.0,Metrogorodok,27456466.68,36154,0,0,0,no,no,103746,4741,22573,8840,11.86971525,3.2717333889999995,0.675674601,9.756576069,2.569670221,2.569670221,1.201143954,5900000
11965,11968,2013-11-08,84,48.0,2.0,12.0,4.0,2013.0,3.0,1.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,27.01593698,2.93009555,4.348327253,37.37902416,5.98109953,5.655568161000001,9.427509526,7754600
20496,20499,2014-07-01,45,32.0,8.0,9.0,5.0,1963.0,2.0,5.0,2.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,11.75912399,0.305991009,0.595821276,11.41367486,2.054872764,0.976140097,1.141711925,6800000
16917,16920,2014-04-03,32,19.0,2.0,9.0,2.0,1973.0,1.0,5.0,2.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,9.289596466,0.546213498,0.709804195,10.20002137,0.8625542759999999,0.8625542759999999,1.0869634590000001,5800000
12776,12779,2013-12-04,38,23.0,10.0,14.0,5.0,1973.0,2.0,6.0,3.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,13.64375463,0.284825202,1.051381105,17.25565811,1.556878705,1.5088746530000001,2.350753875,1100000
18168,18171,2014-05-06,57,31.0,11.0,17.0,1.0,1984.0,2.0,10.0,3.0,Krylatskoe,12164477.11,78507,2,0,6,no,no,67710,10175,48620,19712,12.78855211,1.141442397,3.032800175,14.60700716,1.121323817,0.543019638,1.849840269,13800000
15854,15857,2014-03-10,37,18.0,9.0,16.0,5.0,1999.0,1.0,8.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,12.22367714,4.536892396,1.200589085,13.74012539,1.2678087690000002,1.2678087690000002,0.263594359,6000000
23636,23639,2014-10-16,43,26.0,4.0,5.0,5.0,1961.0,2.0,6.0,3.0,Preobrazhenskoe,5586342.585,83502,3,0,1,no,no,57405,7385,51951,24166,9.810493551,5.193104629,0.080802044,6.992949677,0.412310448,0.412310448,1.0539535279999999,2000000
29741,29744,2015-05-16,68,37.0,5.0,5.0,2.0,1957.0,3.0,7.0,2.0,Filevskij Park,9629358.472000001,89467,3,0,6,no,no,112804,8294,65115,16058,7.188689,1.92092513,0.633920931,6.802818706,1.33304555,1.2996191320000001,0.087312359,12300000
18765,18768,2014-05-22,74,45.0,15.0,17.0,1.0,1988.0,3.0,10.0,3.0,Chertanovo Severnoe,6206098.885,111874,0,0,11,no,no,125354,13326,73503,25045,12.01285512,0.34003373200000003,0.664541997,11.40301801,2.0442159109999998,0.782756806,1.268779775,12000000
21504,21507,2014-08-13,41,41.0,2.0,2.0,4.0,2015.0,1.0,1.0,1.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.78022373,0.25079543600000004,1.238356585,16.82197293,0.751045779,0.563323025,2.71519508,7375615
28450,28453,2015-03-19,50,30.0,7.0,17.0,1.0,2009.0,2.0,9.0,2.0,Ostankinskoe,12505755.08,61396,3,0,1,no,no,65972,7278,37484,16634,7.8436848139999995,1.867246058,0.356592566,5.18528248,1.0867796379999999,0.868717649,2.610752735,13800000
15095,15098,2014-02-17,47,32.0,7.0,14.0,5.0,1972.0,2.0,8.0,3.0,Chertanovo Central'noe,6879019.637999999,112221,0,0,6,no,no,111874,16719,68254,27248,15.61823375,1.016290776,2.303979751,16.02722997,1.194724026,1.194724026,3.83837911,2500000
18545,18548,2014-05-17,41,26.0,8.0,8.0,2.0,1963.0,2.0,4.0,3.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,15.894040400000002,1.875979817,0.652916804,15.46909225,1.306626965,1.306626965,2.643675927,7300000
19158,19161,2014-05-30,36,19.0,2.0,4.0,2.0,1959.0,1.0,8.0,2.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,11.15335569,2.720623416,0.7498749809999999,9.773715602000001,0.753527079,0.753527079,1.0214021009999998,8360000
12025,12028,2013-11-11,60,34.0,10.0,17.0,1.0,1996.0,2.0,10.0,3.0,Moskvorech'e-Saburovo,10046857.44,76156,3,1,3,no,yes,130229,7296,52450,16410,13.76365791,4.545806476,1.4458423980000001,14.61928137,2.273728864,2.273728864,1.505780923,9100000
12227,12230,2013-11-18,76,45.0,7.0,17.0,1.0,1983.0,3.0,10.0,3.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,15.44626836,0.609276441,2.2022860680000003,12.224917699999999,1.506606326,1.506606326,0.15703503800000002,12000000
10981,10984,2013-10-04,42,26.0,2.0,9.0,2.0,1970.0,2.0,4.0,3.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,10.76109988,1.039566182,2.542047276,11.91287306,3.198271311,3.171474799,0.23693579899999997,7500000
21276,21279,2014-08-04,32,18.0,1.0,9.0,1.0,1971.0,1.0,6.0,2.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,11.85139434,0.464973985,0.35182625700000003,8.37139648,0.8036405040000001,0.8036405040000001,0.922972183,5200000
25464,25467,2014-11-28,60,38.0,2.0,9.0,1.0,1972.0,3.0,8.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,12.58469309,1.180802857,1.118598207,13.69146225,2.69689949,2.4312850040000002,2.0896695640000003,8400000
13838,13841,2014-01-17,38,19.0,9.0,17.0,1.0,2005.0,1.0,7.0,2.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,15.236286100000001,1.160758809,0.354596851,12.56351553,1.4865557090000001,1.433734513,1.3636621180000001,1000000
28188,28191,2015-03-03,74,45.0,4.0,14.0,1.0,1994.0,3.0,10.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.91428919,1.7688503740000001,0.375204793,24.0239884,0.668827285,0.668827285,5.163045539,10700000
10242,10245,2013-09-03,23,16.0,3.0,5.0,2.0,1968.0,1.0,3.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,13.67088524,0.6338888739999999,1.514932824,12.02005643,4.2659620060000005,4.178261885,1.999026666,4100000
9951,9954,2013-08-21,85,55.0,4.0,5.0,2.0,1934.0,3.0,12.0,2.0,Savelovskoe,2641243.496,57995,2,0,0,no,no,3521,8583,35405,14007,5.465898246,0.5721052560000001,0.82369803,1.753908136,1.161960198,1.161960198,3.9070824839999996,8300000
15941,15944,2014-03-12,37,18.0,2.0,17.0,1.0,1999.0,1.0,8.0,4.0,Filevskij Park,9629358.472000001,89467,3,0,6,no,no,112804,8294,65115,16058,8.129444133,1.140343935,0.558924249,9.256871549,3.787098392,3.753671975,1.564582353,6700000
17975,17978,2014-04-28,40,20.0,3.0,14.0,1.0,1985.0,1.0,8.0,3.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,19.26464013,0.30865037300000003,0.931720255,19.61232521,5.9172792,5.6751048520000005,1.800902934,4700000
23621,23624,2014-10-16,33,19.0,1.0,9.0,1.0,1971.0,1.0,6.0,3.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,13.09218138,0.6430580770000001,0.594813838,15.232558,2.205225844,2.205225844,2.2518499480000003,5000000
23446,23449,2014-10-10,70,70.0,2.0,17.0,1.0,2014.0,3.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.2148613240000001,24.06121446,3.7768359589999996,3.7768359589999996,4.317743898,7236320
9124,9127,2013-07-11,38,18.0,3.0,17.0,1.0,1984.0,1.0,8.0,2.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,12.68442425,1.390669185,0.45464497600000003,12.17298768,1.589706021,1.482691149,0.232655925,7000000
19787,19790,2014-06-18,35,20.0,6.0,12.0,5.0,1965.0,1.0,10.0,2.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,9.457096624,0.568877191,0.390029695,9.817941065,1.232337765,1.232337765,0.659421082,5800000
21011,21014,2014-07-22,47,29.0,1.0,12.0,1.0,1981.0,2.0,6.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,12.44690351,3.385728269,2.288957661,13.90307097,0.654516953,0.654516953,0.170022415,6900000
15458,15461,2014-02-26,70,50.0,1.0,5.0,2.0,1958.0,3.0,7.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,8.285261193,3.3918959280000003,0.327686329,6.071130935,0.618681522,0.563295004,1.005631015,9900000
11778,11781,2013-11-01,34,15.0,7.0,16.0,1.0,2003.0,1.0,7.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.51930963,3.628734591,0.207843545,26.43746944,1.08076421,1.08076421,5.382131755,6200000
16804,16807,2014-04-01,63,33.0,6.0,14.0,1.0,2005.0,2.0,12.0,3.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.28416713,2.248483904,1.862012589,22.27783407,0.691412867,0.691412867,1.116162722,9200000
28552,28555,2015-03-23,65,43.0,2.0,12.0,1.0,1973.0,3.0,7.0,3.0,Kon'kovo,7811375.433999999,153248,3,0,11,no,no,123000,16468,100062,36718,13.776210999999998,3.203991995,5.9575523189999995,15.04519856,0.8051424009999999,0.7906533440000001,0.28568051699999997,13150000
12010,12013,2013-11-11,32,14.0,11.0,12.0,5.0,1967.0,1.0,9.0,2.0,Metrogorodok,27456466.68,36154,0,0,0,no,no,103746,4741,22573,8840,10.28262262,4.821434012,0.055394392,7.97682199,0.818450151,0.818450151,0.852838698,5390000
